prefecture_norm,year,population,n_events,H_sum,E_sum,human_burden,econ_burden,H_pref_norm,E_pref_norm,logE_pref_norm,N_norm,risk_pref_raw,risk_year_norm,risk_cum_raw,risk_cum_norm,risk_final,half_life_years,decay_alpha,blend_prev_weight
Shimane,2007,731000.0,1,3620.0,0.0,0.0049521203830369355,0.0,0.0023268237786021983,0.0,0.0,0.0,0.0016287766450215388,0.0017453065423427203,0.14036199455718393,0.469810022618416,0.23577766458037935,3,0.2062994740159002,0.5
Shimane,2010,717000.0,2,16800.0,404355.47644956456,0.023430962343096235,0.5639546393996716,0.011009368940666635,2.0701379094706823e-06,0.035734194042534174,0.2,0.018426816471226896,0.019745152559794726,0.11520683145401586,0.38552093385558295,0.20263304320768882,3,0.2062994740159002,0.5
Shimane,2011,712000.0,1,22360.0,0.0,0.031404494382022474,0.0,0.014755845704674992,0.0,0.0,0.0,0.010329091993272494,0.011068080996507598,0.09357060896728789,0.31302299495545544,0.1620455379759815,3,0.2062994740159002,0.5
Shimane,2012,707000.0,1,9106.0,215872000.0,0.01287977369165488,305.33521923620935,0.006051743772508784,0.00112081002314348,0.45742119242504103,0.0,0.14146257836826845,0.1515834379609144,0.10345069706429576,0.3461288674627351,0.24885615271182474,3,0.2062994740159002,0.5
Shimane,2013,702000.0,2,23362.0,272003000.0,0.03327920227920228,387.46866096866097,0.015636703716130722,0.0014223015607370772,0.4764008391554213,0.2,0.1538659443479179,0.16487419569465328,0.11385133606128855,0.38097898471350744,0.2729265902040804,3,0.2062994740159002,0.5
Shimane,2014,697000.0,2,20440.0,7817836000.0,0.02932568149210904,11216.407460545193,0.013779086076600488,0.041172655866190774,0.7451166204323151,0.2,0.23318034638331486,0.24986310144639837,0.1384688481255605,0.4634665301528056,0.35666481579960196,3,0.2062994740159002,0.5
Shimane,2015,694000.0,1,865.0,273962000.0,0.0012463976945244956,394.75792507204613,0.0005856375792375249,0.0014490586452583153,0.47788626061790745,0.0,0.14377582449083848,0.1540621839597048,0.13956367455833218,0.4671350383629617,0.31059861116133325,3,0.2062994740159002,0.5
Shimane,2017,685000.0,1,3314.0,895817000.0,0.004837956204379562,1307.7620437956205,0.0022731821251249337,0.004800470807918225,0.5734534206147163,0.0,0.17362725367200232,0.18604931663833962,0.14659097301258134,0.49068187766365895,0.3383655971509993,3,0.2062994740159002,0.5
Shizuoka,1961,2756271.0,1,2020.0,1117152.915610286,0.0007328742347904106,0.4053131624612696,0.00034435132111821666,1.487804309424061e-06,0.027187932370633744,0.0,0.008397425635972873,0.008998214669947041,0.0017323844917888401,0.005294509042301971,0.007146361856124507,3,0.2062994740159002,0.5
Shizuoka,1965,2881271.0,1,1330.0,4037235.784136182,0.00046160184168722763,1.4011996039720602,0.00021689015177489028,5.1434569666908536e-06,0.06999282623022578,0.0,0.021149670975310154,0.02266281213844187,0.005738160480155336,0.01871693077189616,0.020689871455169016,3,0.2062994740159002,0.5
Shizuoka,1966,2912521.0,1,520.0,442436.7982614994,0.00017853948520886201,0.15190853499820237,8.388930144477005e-05,5.576186365036148e-07,0.011299946798597511,0.0,0.003448706550590592,0.0036954422963784337,0.005265847338702493,0.017134319514696347,0.01041488090553739,3,0.2062994740159002,0.5
Shizuoka,1972,3133675.8,1,500.0,841018571.4285715,0.00015955702884133706,268.38084891505736,7.497012593289592e-05,0.0009851596754419881,0.44714930995443947,0.0,0.13419727207448487,0.1437983394666414,0.03186433244581502,0.10625964392445728,0.12502899169554932,3,0.2062994740159002,0.5
Shizuoka,1974,3221237.4,2,1803.0,2513796623.3523808,0.000559722794724785,780.3822913990695,0.0002629936688640457,0.002864590256805947,0.5322414668982964,0.2,0.15985653563769375,0.17129338042603115,0.058269056642435826,0.1947357206821071,0.18301455055406912,3,0.2062994740159002,0.5
Shizuoka,1980,3419203.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04624818090569862,0.15445656773742902,0.07722828386871451,3,0.2062994740159002,0.5
Shizuoka,1982,3472381.6,1,3950.0,445341000.0,0.0011375477856466005,128.25232111585893,0.0005344929105531086,0.00047078252996051416,0.3884714989459017,0.0,0.11691559472115767,0.12528025435066828,0.06082683120589179,0.20330622711572685,0.16429324073319757,3,0.2062994740159002,0.5
Shizuoka,1983,3497959.2,1,1097.0,1310187000.0,0.00031361143377544253,374.5575420090663,0.00014735476622293285,0.001374908038377913,0.4737000415648836,0.0,0.14221316080582114,0.15238772039143203,0.0776167881944419,0.2595654598278303,0.20597659010963115,3,0.2062994740159002,0.5
Shizuoka,1987,3593921.6,1,65090.0,94318133250.0,0.01811113520116855,26243.792644224624,0.008509772942497546,0.09633446778437633,0.8130345430311221,0.0,0.2498672039690849,0.26774381075335224,0.11315195836777087,0.3786355330632085,0.3231896719082804,3,0.2062994740159002,0.5
Shizuoka,1990,3651610.4,1,60400.0,9603335000.0,0.016540647381221175,2629.89036289304,0.007771857035611275,0.009653676656994735,0.6292451973856125,0.0,0.19421385914061162,0.20810877906912437,0.129874985859937,0.434670500631873,0.3213896398504987,3,0.2062994740159002,0.5
Shizuoka,1994,3717736.0,1,305.0,360618000.0,8.203917653109312e-05,96.99935659767127,3.854726702189443e-05,0.000356060631934614,0.36635380350346186,0.0,0.10993312413795389,0.11779822688678603,0.12576099027579407,0.4208854602590656,0.2693418435729258,3,0.2062994740159002,0.5
Shizuoka,1998,3770000.0,2,24571.0,6079440612.5,0.006517506631299735,1612.5837168435014,0.003062342639902788,0.005919395730100652,0.5901832619449919,0.2,0.17919861843142953,0.1920192815160454,0.13678514485695892,0.45782483291254567,0.3249220572142955,3,0.2062994740159002,0.5
Shizuoka,1999,3776000.0,1,27598.0,9415846000.0,0.007308792372881356,2493.603283898305,0.0034341394333506615,0.0091534005193636,0.6249949282510461,0.0,0.18990237607865929,0.20348883340731402,0.14774320171917665,0.4945427275149193,0.34901578046111664,3,0.2062994740159002,0.5
Shizuoka,2000,3778500.0,1,360290.0,13553109000.0,0.09535265316924706,3586.9019452163557,0.04480279225581934,0.013166629327228892,0.6540348395356409,0.0,0.2275724064397658,0.2438539446338559,0.1642119246641418,0.5497255798154814,0.39678976222466866,3,0.2062994740159002,0.5
Shizuoka,2003,3793000.0,1,2380.0,93787000.0,0.0006274716583179541,24.726337991036118,0.00029482643030535546,9.0764267303692e-05,0.25948739837384766,0.0,0.07805259801336804,0.08363682667968034,0.14643730089452306,0.49016695821168543,0.28690189244568287,3,0.2062994740159002,0.5
Shizuoka,2004,3795000.0,2,8358.0,1087621497.486879,0.0022023715415019763,286.5932799701921,0.0010348154074842804,0.0010520130024950106,0.452376674853374,0.2,0.1364373732412512,0.14619870739542828,0.14437432107945602,0.48325439366042566,0.314726550527927,3,0.2062994740159002,0.5
Shizuoka,2005,3796000.0,1,124.0,15826309.68392737,3.266596417281349e-05,4.16920697679857,1.5348565121443456e-05,1.5304126984907647e-05,0.13125879814209465,0.0,0.0393883834382134,0.04220640289578098,0.12271577736500158,0.41068166152849067,0.22644403221213583,3,0.2062994740159002,0.5
Shizuoka,2007,3801000.0,1,3620.0,0.0,0.0009523809523809524,0.0,0.00044748965592165404,0.0,0.0,0.0,0.0003132427591451578,0.00033565353392594804,0.09746419885760038,0.3260695072171584,0.16320258037554217,3,0.2062994740159002,0.5
Shizuoka,2010,3765000.0,1,16700.0,0.0,0.004435590969455511,0.0,0.0020841251305673846,0.0,0.0,0.0,0.0014588875913971692,0.0015632628731451525,0.0776583536406499,0.2597047359506097,0.13063399941187745,3,0.2062994740159002,0.5
Shizuoka,2011,3749000.0,2,22798.0,2538081000.0,0.006081088290210723,677.002133902374,0.0028572853119463756,0.0024851072839399495,0.5209020540697753,0.2,0.15827071593929504,0.16959410416058923,0.09428864158203958,0.3154289548989945,0.24251152952979185,3,0.2062994740159002,0.5
Shizuoka,2012,3735000.0,1,9106.0,215872000.0,0.0024380187416331994,57.79705488621151,0.0011455375762151835,0.0002121586844343883,0.3255336398201115,0.0,0.09846196824938408,0.10550637368410865,0.09514959667840928,0.31831381476816306,0.21191009422613585,3,0.2062994740159002,0.5
Shizuoka,2013,3723000.0,1,19679.0,269310000.0,0.005285791028740263,72.33682514101531,0.0024836036491609837,0.00026553058262730717,0.34318997462181094,0.0,0.10469551494095597,0.11218589592311727,0.09711891459497143,0.32491254012687243,0.21854921802499486,3,0.2062994740159002,0.5
Shizuoka,2014,3705000.0,4,30564.0,8082848000.0,0.008249392712550607,2181.605398110661,0.003876093801826965,0.008008133496236984,0.6143190067739704,0.6,0.18700896769347,0.20038841776728417,0.11566318526845303,0.3870500691275187,0.2937192434474014,3,0.2062994740159002,0.5
Shizuoka,2015,3700000.0,1,865.0,273962000.0,0.00023378378378378377,74.04378378378378,0.00010984661621374116,0.00027179640535385696,0.34502845954173805,0.0,0.10358543049387103,0.11099639111656683,0.11317155081116373,0.3787011827746991,0.24484878694563297,3,0.2062994740159002,0.5
Shizuoka,2016,3688000.0,1,520.0,0.0,0.00014099783080260303,0.0,6.624982433113425e-05,0.0,0.0,0.0,4.637487703179397e-05,4.969274119402593e-05,0.08983388651799613,0.30050210892825424,0.15027590083472414,3,0.2062994740159002,0.5
Tochigi,1961,1513624.0,1,2020.0,1117152.915610286,0.0013345454353260783,0.7380650119252112,0.0006270550415491749,2.709253996858246e-06,0.044168377196419355,0.0,0.013689451688010229,0.014668855711553318,0.0028241266828025876,0.008952682677157008,0.011810769194355163,3,0.2062994740159002,0.5
Tochigi,1965,1520049.6,1,1330.0,4037235.784136182,0.0008749714483001081,2.6559895046425996,0.000411117705958141,9.749480147144093e-06,0.10358406769815626,0.0,0.031363002703617575,0.03360685086776421,0.008711681794901706,0.02868050767294467,0.03114367927035444,3,0.2062994740159002,0.5
Tochigi,1966,1521656.0,1,520.0,442436.7982614994,0.0003417329540973781,0.2907600655217075,0.00016056806014843244,1.0673082410269764e-06,0.020393835060533997,0.0,0.006230548160264101,0.006676309179486385,0.008199825231112809,0.026965395623696715,0.01682085240159155,3,0.2062994740159002,0.5
Tochigi,1972,1603617.4,1,500.0,841018571.4285715,0.0003117950703203894,524.4508892386498,0.00014650132217252593,0.0019251294193168597,0.5005351894556347,0.0,0.1502631077622112,0.16101359621758843,0.03750740569425063,0.12516826717534982,0.14309093169646914,3,0.2062994740159002,0.5
Tochigi,1980,1773361.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029769647627825746,0.09924084329774137,0.049620421648870684,3,0.2062994740159002,0.5
Tochigi,1982,1806974.0,1,3950.0,445341000.0,0.002185975005727808,246.45678355084246,0.0010271112633247963,0.0009046818574237028,0.44036629586039827,0.0,0.13282886664244684,0.1423320322474083,0.05103071030303154,0.17048170910619576,0.15640687067680203,3,0.2062994740159002,0.5
Tochigi,1983,1821747.0,1,1097.0,1310187000.0,0.0006021692364527018,719.1926211488203,0.00028293772964816587,0.0026399781210003225,0.5257256819830104,0.0,0.15791576100565682,0.16921375417840526,0.07308104004314596,0.24436722489838592,0.20679048953839557,3,0.2062994740159002,0.5
Tochigi,1987,1879886.4,1,65090.0,94318133250.0,0.03462443262529055,50172.251498813974,0.01626877921407245,0.184169918243344,0.8648130780605965,0.0,0.2708320688680297,0.2902085949699602,0.1138769732758226,0.38106488904426566,0.3356367420071129,3,0.2062994740159002,0.5
Tochigi,1990,1921347.6,1,60400.0,9603335000.0,0.031436269002027534,4998.228847294472,0.014770775459136753,0.01834726109888664,0.6805400683966321,0.0,0.21450156334038534,0.22984795551004805,0.13463577327920745,0.45062278969945324,0.3402353726047507,3,0.2062994740159002,0.5
Tochigi,1994,1969867.2,1,305.0,360618000.0,0.00015483277248334304,183.0671631062236,7.275036728816526e-05,0.0006719942489148833,0.4167200739266459,0.0,0.12506694743509547,0.13401479095153573,0.1326617295406174,0.44400822921255356,0.2890115100820446,3,0.2062994740159002,0.5
Tochigi,1998,2008000.0,2,24571.0,6079440612.5,0.012236553784860557,3027.6098667828687,0.005749517804996767,0.011113606525139172,0.6404941044769417,0.2,0.1961728938065802,0.2102079717544087,0.14576404932282294,0.4879110491065045,0.3490595104304566,3,0.2062994740159002,0.5
Tochigi,1999,2012000.0,1,27598.0,9415846000.0,0.013716699801192844,4679.84393638171,0.006444985338137226,0.017178548887235065,0.6752820076703973,0.0,0.2070960920378152,0.22191266398127246,0.15841681747524658,0.5303075262639462,0.3761100951226093,3,0.2062994740159002,0.5
Tochigi,2003,2011000.0,1,2380.0,93787000.0,0.001183490800596718,46.6369965191447,0.0005560798857027416,0.00017119287214465627,0.30871541427733457,0.0,0.0930038802031923,0.09965778983756464,0.1449221629221867,0.4850900839924873,0.292373936915026,3,0.2062994740159002,0.5
Tochigi,2007,2014000.0,1,3620.0,0.0,0.0017974180734856007,0.0,0.0008445422950140054,0.0,0.0,0.0,0.0005911796065098037,0.0006334752147232018,0.11514675697996489,0.38531963829431404,0.1929765567545186,3,0.2062994740159002,0.5
Tochigi,2010,2008000.0,1,16700.0,0.0,0.008316733067729084,0.0,0.0039077346198138465,0.0,0.0,0.0,0.0027354142338696925,0.0029311178871471613,0.09195635609802437,0.3076140098168985,0.15527256385202284,3,0.2062994740159002,0.5
Tochigi,2011,2000000.0,2,589640.0,292855483000.0,0.29482,146427.7415,0.13852534537676317,0.5375,0.9503941246824653,0.2,0.38208597916847375,0.4094221029129155,0.15180994473388948,0.5081694355405012,0.45879576922670834,3,0.2062994740159002,0.5
Tochigi,2012,1992000.0,1,9106.0,215872000.0,0.004571285140562249,108.36947791164658,0.0021478829554034693,0.0003977975333144781,0.3751248711373414,0.0,0.11404097940998484,0.12219997632443089,0.1440182270534432,0.48206120557242116,0.30213059094842604,3,0.2062994740159002,0.5
Tochigi,2013,1986000.0,1,19679.0,269310000.0,0.009908862034239678,135.60422960725074,0.004655818925390907,0.0004977695665264173,0.39289186801913134,0.0,0.12112663365351303,0.12979256966484232,0.13929570337565175,0.4662371293845863,0.2980148495247143,3,0.2062994740159002,0.5
Tochigi,2014,1980000.0,3,21139.0,7818621668.5,0.010676262626262626,3948.7988224747473,0.005016392943613251,0.014495063198664282,0.6617133156646561,0.4,0.20202546975992608,0.21647926692072486,0.15223682118586784,0.5095997990409881,0.36303953298085645,3,0.2062994740159002,0.5
Tochigi,2015,1974000.0,3,106247.0,5334487418.39834,0.053823201621073964,2702.3745787225635,0.025289592272717012,0.00991974827436219,0.6314168515119917,0.4,0.20712777004449942,0.2219466083729012,0.16356079506363722,0.5475437962799127,0.38474520232640697,3,0.2062994740159002,0.5
Tokushima,1965,821546.8,1,1330.0,4037235.784136182,0.0016188974261721913,4.914188435931078,0.0007606618448207574,1.8038769547729142e-05,0.14201658733492123,0.0,0.0431374394918509,0.046223683029323524,0.008899231077561562,0.02930894160790617,0.037766312318614846,3,0.2062994740159002,0.5
Tokushima,1968,805513.4,1,220.0,121670.11952191236,0.0002731177408097742,0.15104667349036324,0.00012832823205411863,5.54454956208351e-07,0.011240140479090222,0.0,0.003461871906164949,0.0037095495598184064,0.00777750674046691,0.025550304789332186,0.014629927174575296,3,0.2062994740159002,0.5
Tokushima,1984,831037.8,1,9.0,29449578.08219178,1.0829832289217169e-05,35.43711017981586,5.08854982103056e-06,0.0001300808612256785,0.2872995601726712,0.0,0.08619343003667608,0.09236008989309949,0.023954670470946036,0.07975621011449033,0.08605815000379491,3,0.2062994740159002,0.5
Tokushima,1987,834230.8,1,65090.0,94318133250.0,0.07802397130386458,113059.99880368837,0.03666066607602774,0.41501527466352744,0.9297302022226897,0.0,0.3045815269200263,0.3263726387746846,0.08184784335112684,0.27374273954570044,0.3000576891601925,3,0.2062994740159002,0.5
Tokushima,2003,817000.0,1,18191.0,700844000.0,0.022265605875153,857.8261933904529,0.010461809727557343,0.003148867654612896,0.5397924983204495,0.0,0.16926101630542498,0.18137069930636782,0.09988113495365947,0.3341680967710922,0.25776939803873,3,0.2062994740159002,0.5
Tokushima,2004,813000.0,4,275300.0,8098906937.45797,0.33862238622386226,9961.75515062481,0.15910651585361985,0.03656713774732935,0.7356390303123083,0.6,0.33206627019122636,0.3558237623479853,0.1477808062274802,0.49466873145793805,0.42524624690296164,3,0.2062994740159002,0.5
Tokushima,2007,800000.0,2,13640.0,376360251.0344062,0.01705,470.45031379300775,0.00801118356513741,0.0017269066713273158,0.49187022783872125,0.2,0.15316889684721255,0.1641272783275464,0.14889236648828097,0.4983933108257449,0.33126029457664563,3,0.2062994740159002,0.5
Tokushima,2010,785000.0,1,16700.0,0.0,0.02127388535031847,0.0,0.009995835817307265,0.0,0.0,0.0,0.006997085072115085,0.007497687538078343,0.1196194445667878,0.4003065719694393,0.20390212975375882,3,0.2062994740159002,0.5
Tokushima,2011,780000.0,2,22465.0,69727000.0,0.028801282051282052,89.39358974358974,0.013532689584992251,0.00032814174414606736,0.3598986057739088,0.2,0.11744246444166721,0.12584481866522806,0.11917033471203235,0.39880170951808125,0.26232326409165463,3,0.2062994740159002,0.5
Tokushima,2013,770000.0,1,57380.0,0.0,0.07451948051948051,0.0,0.03501403153197887,0.0,0.0,0.0,0.02450982207238521,0.02626336333182395,0.09964192074439768,0.3333665457083898,0.17981495452010687,3,0.2062994740159002,0.5
Tokushima,2014,764000.0,4,40197.0,477115396.6168976,0.05261387434554974,624.4965924304943,0.024721372753974954,0.0022923724356657556,0.5144614790719451,0.6,0.17164340464936598,0.18392353426737393,0.11449578900235695,0.3831383963194032,0.28353096529338856,3,0.2062994740159002,0.5
Tokushima,2015,756000.0,1,865.0,273962000.0,0.0011441798941798941,362.3835978835979,0.0005376091005169871,0.0013302205023932152,0.47106701150341324,0.0,0.14169642982138586,0.15183402018304393,0.12010726689621803,0.40194115090089766,0.2768875855419708,3,0.2062994740159002,0.5
Tokushima,2018,736000.0,1,1502562.0,11867643000.0,2.041524456521739,16124.514945652174,0.9592391304347825,0.05918910374840442,0.7741164269666694,0.0,0.9037023193943485,0.9683571870889578,0.2817625140680441,0.943610207943415,0.9559836975161864,3,0.2062994740159002,0.5
Tokyo,1961,9683802.0,1,2020.0,1117152.915610286,0.00020859575608836282,0.11536304806833989,9.801166527463369e-05,4.23469198537988e-07,0.008723845795678632,0.0,0.002685761904395833,0.0028779132100429303,0.0005540712682088028,0.001346256054021825,0.0021120846320323776,3,0.2062994740159002,0.5
Tokyo,1965,10632155.6,1,1330.0,4037235.784136182,0.0001250922249482504,0.3797194036678867,5.877635053559505e-05,1.3938559550308239e-06,0.025719306806576234,0.0,0.007756935487347786,0.008311901018460072,0.0020400183680251227,0.006325318462785067,0.00731860974062257,3,0.2062994740159002,0.5
Tokyo,1966,10869244.0,1,520.0,442436.7982614994,4.78414138094609e-05,0.04070538836569493,2.247896469462118e-05,1.4941940661265354e-07,0.003188043671648358,0.0,0.0009721483767807421,0.001041700178664367,0.001819717350514043,0.005587141097630346,0.0033144206381473564,3,0.2062994740159002,0.5
Tokyo,1972,11461167.6,1,500.0,841018571.4285715,4.362557266852986e-05,73.37983360688064,2.049809212796682e-05,0.000269359208573864,0.3443183682839126,0.0,0.10330985914966336,0.11070110417750252,0.022757080221477675,0.07574336430526442,0.09322223424138347,3,0.2062994740159002,0.5
Tokyo,1980,11629335.6,2,93.0,3807000.0,7.99701747363796e-06,0.32736177980795395,3.757511727561591e-06,1.2016640757023166e-06,0.0226281013389517,0.2,0.0067910606598948035,0.0072769232266367235,0.019463298783795553,0.064706670373783,0.03599179680020986,3,0.2062994740159002,0.5
Tokyo,1982,11660497.4,1,3950.0,445341000.0,0.00033875055793074487,38.19228157454072,0.0001591667391422822,0.00014019441354502923,0.29312388126422256,0.0,0.08804858109666637,0.09434796667898762,0.03361240645017283,0.11211703249765081,0.10323249958831922,3,0.2062994740159002,0.5
Tokyo,1983,11702713.8,1,1097.0,1310187000.0,9.373894113346598e-05,111.9558268612875,4.404456683998862e-05,0.0004109621327318091,0.37770295110374064,0.0,0.11334171652791018,0.1214506850777565,0.050060521182860654,0.16723083148193102,0.14434075827984377,3,0.2062994740159002,0.5
Tokyo,1986,11829363.0,1,13000.0,148024500.0,0.0010989602736850665,12.51331115631501,0.000516362022480042,4.5933268365812485e-05,0.20804240968598067,0.0,0.06277417632153023,0.06726531901044873,0.052683341550787736,0.17601929124641294,0.12164230512843083,3,0.2062994740159002,0.5
Tokyo,1987,11834603.0,1,65090.0,94318133250.0,0.005499973256390603,7969.691357623065,0.002584240197084557,0.029254764574255198,0.7178139943042807,0.0,0.2171531664292434,0.23268926603155232,0.08661337991470036,0.2897109418889795,0.26120010396026594,3,0.2062994740159002,0.5
Tokyo,1989,11845083.0,1,150.0,21762375.0,1.2663482391807638e-05,1.8372496841094317,5.950116247193921e-06,6.744088893898698e-06,0.08332603814910242,0.0,0.02500197652610376,0.026790728695603918,0.07390297980225144,0.24712135346550373,0.13695604108055381,3,0.2062994740159002,0.5
Tokyo,1990,11850323.0,1,60400.0,9603335000.0,0.005096907485137747,810.3859278772402,0.002394854045628233,0.0029747261807901108,0.5352521687770114,0.0,0.16225204846504318,0.1738602788541355,0.09212934619718002,0.3081936593211781,0.2410269690876568,3,0.2062994740159002,0.5
Tokyo,1992,11838850.4,2,380.0,130664146.75854756,3.209771110884212e-05,11.036894828787393,1.5081563384966834e-05,4.0513709422153614e-05,0.19879769354167803,0.2,0.059649865156872886,0.06391748078311536,0.08542884634225525,0.28574184596140006,0.17482966337225772,3,0.2062994740159002,0.5
Tokyo,1994,11805425.2,2,425.0,401948804.0090716,3.600039751215399e-05,34.04780405614459,1.6915295770544388e-05,0.00012498106228168326,0.2841933323783911,0.2,0.08526984042055671,0.09137042258396907,0.08539604350424343,0.285631931296426,0.18850117694019752,3,0.2062994740159002,0.5
Tokyo,1995,11788712.6,1,530.0,19762000.0,4.495825947949567e-05,1.6763492902524404,2.1124273868581757e-05,6.153463368897804e-06,0.0786611597800813,0.0,0.023613134925732394,0.025302523214014497,0.07265026196132415,0.24292378794562816,0.13411315557982134,3,0.2062994740159002,0.5
Tokyo,1998,11830000.0,2,888.0,5945331683.371132,7.506339814032122e-05,502.563963091389,3.526959891642859e-05,0.0018447879301725183,0.49713562173399506,0.2,0.14916537523944,0.15983732704674114,0.08843528958486647,0.29581573656976434,0.22782653180825274,3,0.2062994740159002,0.5
Tokyo,1999,11837000.0,2,27748.0,9416037187.5,0.002344175044352454,795.4749672636648,0.001101443788218278,0.0029199917346551425,0.5337701126072885,0.2,0.16090204443393935,0.17241368955358508,0.1033851429938694,0.3459092110511161,0.2591614503023506,3,0.2062994740159002,0.5
Tokyo,2000,11987500.0,3,5050.0,609755789.89093,0.0004212721584984359,50.86596787411304,0.00019794067991862945,0.00018671637937088415,0.3155114473696843,0.4,0.09479199268684833,0.10157383181035969,0.10161238060539138,0.33996909745674164,0.22077146463355066,3,0.2062994740159002,0.5
Tokyo,2001,12138000.0,2,1635.0,936302498.9912575,0.0001347009391992091,77.13811987075775,6.32911407813066e-05,0.0002831549473194073,0.3482570589678405,0.2,0.10452142148889906,0.11199934705419613,0.10221251420954976,0.34198000529395195,0.22698967617407403,3,0.2062994740159002,0.5
Tokyo,2002,12219000.0,1,228.0,38387219.23335575,1.8659464767984287e-05,3.141600722919695,8.76741334214289e-06,1.1532038746697026e-05,0.11354926202073744,0.0,0.03407091579556073,0.03650850005945028,0.08815493829814113,0.2948763447481072,0.16569242240377874,3,0.2062994740159002,0.5
Tokyo,2003,12310000.0,2,20571.0,794631000.0,0.0016710804224207962,64.55166531275385,0.0007851807634088191,0.00023695318762807796,0.3342228788989892,0.2,0.10081649020408294,0.10802934857092693,0.09076700979656194,0.3036287875560622,0.20582906806349457,3,0.2062994740159002,0.5
Tokyo,2004,12378000.0,3,69041.0,47502573000.0,0.005577718532880918,3837.661415414445,0.0026207699144620506,0.014087105282473159,0.6594327992887069,0.4,0.1996643787267355,0.2139492529744359,0.11323247972857217,0.37890534137651777,0.29642729717547683,3,0.2062994740159002,0.5
Tokyo,2005,12518500.0,1,270460.0,1606259000.0,0.021604824859208373,128.31081998642009,0.01015133242461949,0.00047099726483660064,0.38850765457614794,0.0,0.12365822907007802,0.13250528663349537,0.11538330633394644,0.38611226004805776,0.25930877334077657,3,0.2062994740159002,0.5
Tokyo,2006,12659000.0,1,256.0,41417789.1728312,2.0222766411248915e-05,3.27180576450203,9.501952722311447e-06,1.2009989230215923e-05,0.11602261253059616,0.0,0.034813435126084466,0.03730414251253928,0.0987617842822357,0.3304174135529623,0.18386077803275078,3,0.2062994740159002,0.5
Tokyo,2007,12758000.0,2,4642.0,1512903000.0,0.0003638501332497257,118.58465276689137,0.0001709601294817161,0.0004352949120792395,0.3822596548009874,0.2,0.11479756853093342,0.12301069518308656,0.10206995813817449,0.34150233312364836,0.23225651415336745,3,0.2062994740159002,0.5
Tokyo,2010,13159000.0,1,16700.0,0.0,0.001269093396154723,0.0,0.0005963014755366063,0.0,0.0,0.0,0.0004174110328756244,0.0004472744674664867,0.08109909113797481,0.27123384538759454,0.13584055992753052,3,0.2062994740159002,0.5
Tokyo,2011,13196000.0,2,589640.0,292855483000.0,0.04468323734464989,22192.74651409518,0.020995050830064133,0.08146408002424976,0.7996381819760415,0.2,0.25458799017385736,0.27280234291819777,0.11688975975667501,0.3911600343655874,0.3319811886418926,3,0.2062994740159002,0.5
Tokyo,2012,13230000.0,1,9106.0,215872000.0,0.0006882842025699168,16.316855631141344,0.00032340006403353824,5.9895138802905545e-05,0.2278588539993087,0.0,0.06858403624461608,0.07349084205245085,0.10692431440417974,0.3577681495889847,0.21562949582071778,3,0.2062994740159002,0.5
Tokyo,2013,13300000.0,2,21268.0,353125616.75160706,0.0015990977443609022,26.55079825200053,0.0007513586843796109,9.746140939044863e-05,0.26496207473424754,0.2,0.08001457349933998,0.08573917058426007,0.10137284900960715,0.3391664829057743,0.21245282674501717,3,0.2062994740159002,0.5
Tokyo,2014,13390000.0,3,22280.0,8062972000.0,0.0016639283047050037,602.1637042569081,0.0007818202397782804,0.002210393930292834,0.5115564133290488,0.4,0.15401419816655942,0.16503305624830455,0.11223273165217376,0.3755554185791019,0.27029423741370323,3,0.2062994740159002,0.5
Tokyo,2015,13515000.0,3,15622.0,273962000.0,0.0011559008509064003,20.270958194598595,0.0005431163577542348,7.440967072210661e-05,0.24429196663199174,0.4,0.07366777144002548,0.07893829018673364,0.10427680064496345,0.3488969480254655,0.21391761910609958,3,0.2062994740159002,0.5
Tokyo,2016,13624000.0,2,4413.0,130700000.0,0.0003239136817381092,9.593364650616559,0.00015219542308876779,3.5214867393870175e-05,0.1885901447246048,0.2,0.05668358021354358,0.06073897467310366,0.09445834430323874,0.3159975891659156,0.1883682819195096,3,0.2062994740159002,0.5
Tokyo,2018,13822000.0,1,18240.0,5621515000.0,0.0013196353639126032,406.7077846910722,0.0006200493336862623,0.0014929236224779942,0.4802632242935268,0.0,0.1445130018216384,0.15485210222274254,0.10478459382133062,0.35059844461049794,0.2527252734166202,3,0.2062994740159002,0.5
Tottori,1961,599135.0,1,2020.0,1117152.915610286,0.0033715272851694528,1.8646096716270724,0.001584159764009494,6.8445206368190234e-06,0.08409286584527584,0.0,0.026336771588389395,0.028221020910325027,0.005433262125961636,0.01769528744822247,0.02295815417927375,3,0.2062994740159002,0.5
Tottori,1965,583709.4,1,1330.0,4037235.784136182,0.0022785310635737577,6.916516650470563,0.0010706000357276924,2.538882087195156e-05,0.1653161694281568,0.0,0.05034427085345642,0.05394612303570296,0.014698379603967315,0.04874053673954365,0.0513433298876233,3,0.2062994740159002,0.5
Tottori,1966,579853.0,1,520.0,442436.7982614994,0.0008967790112321571,0.7630154509185938,0.0004213642977327411,2.800840883479338e-06,0.045307258633663416,0.0,0.013887132598511943,0.014880679590198351,0.014531019773444898,0.04817975295323379,0.03153021627171607,3,0.2062994740159002,0.5
